transaction_id,timestamp,sender,receiver,location,country,amount,type,channel,is_international,risk_score
1426,2025-10-10 17:30:45,662c98ab-0684-4202-9b10-e8519d5bd026,f2f2ee00-67f4-4599-b522-c1e693aeff0d,Sarahport,Ireland,3641.73,bills,mobile,0,0.19
1427,2025-11-17 09:54:33,266fd317-069d-4194-9ff1-8ee1c6bd67b5,b3574bad-7526-474c-9f22-afdaf4fd9367,New Shelbystad,Portugal,1583.06,p2p,mobile,0,0.1
1428,2025-08-30 10:34:23,fb44b4b3-dde2-4bc7-8f5e-e30a576d7c44,ecc23a4d-8106-45d0-9fc0-1350c8ec64cb,Brockfurt,Portugal,4047.69,p2p,bank_app,1,0.19
1429,2025-07-20 04:47:35,0a5923ce-7f09-4bb9-b49b-37c16be9a997,bedaaa24-f01a-4b37-aaa7-c0d94554b2ed,East Amy,Spain,3585.16,p2p,web,1,0.88
1430,2025-03-23 13:10:35,bf62be62-039f-43d7-8411-2ccdb016e57c,17363316-78f5-4d50-a090-316160b2ff6d,Dawnchester,Netherlands,349.51,others,mobile,1,0.33
1431,2025-02-26 09:47:14,552921da-611d-47b7-a408-09b25b4f81ca,513e3fc1-7fc6-41c5-86c6-069de5d60488,New Michaelburgh,Italy,4225.84,bills,mobile,1,0.61
1432,2025-03-15 16:56:25,9b5bbe78-04b5-4ed1-9486-15587072c4bf,378003c4-7fbb-4541-a21e-ce51398b3269,Grahammouth,Ireland,2135.71,others,mobile,1,0.37
1433,2025-03-13 07:40:59,dedf45d5-b3c2-41b7-90f6-e9cd398afecc,976981e5-019e-4431-aada-8ee135652520,West Aliciastad,France,331.41,others,mobile,1,0.5
1434,2025-01-26 04:31:07,8cd8f6b3-3076-4a25-8a3a-f5dfb1e0d5f2,f37e18b1-b6fb-4a07-aa1f-69aa39b97109,East Cindy,France,265.14,others,web,0,0.32
1435,2025-03-28 07:09:02,6c97c792-8df4-487a-bdd4-ca2c28be2644,ab8cda34-6f53-48ea-b044-cf7e804c5af7,Andersonburgh,Portugal,3173.35,bills,mobile,0,0.82
1436,2025-08-25 12:42:33,4e24bda6-a398-43ef-9a3a-91b3ed2aae30,3b5cabb8-a5bc-465a-a908-71fdd4fb528c,East Amy,Belgium,2922.16,merchant,web,1,0.73
1437,2025-06-12 00:29:34,41f525e6-3f10-4dfc-a4c3-ff2fcb50216b,92b23082-e8cd-4d30-8707-4240f96931f6,Port Kimberlyport,Belgium,3921.23,merchant,web,0,0.31
1438,2025-10-22 13:47:15,86e5ed11-733c-48ef-8b35-1d4ef4757484,052803ea-5ed6-4f5b-b94f-cb451ae83a5f,Lake Kim,Finland,4035.83,salary,offline,1,0.16
1439,2025-03-04 20:47:55,530d0a79-65c1-4852-adbb-fdb7048e1279,44c4e5fa-f934-4378-9e30-18321e919b83,South Joel,Netherlands,4914.39,others,bank_app,1,0.16
1440,2025-10-08 16:23:07,f5a19a1f-0504-43b4-93d9-91709411e7fb,854ae722-1c7b-49fc-83a5-9e004d81d2c5,Alexandermouth,Spain,630.15,merchant,bank_app,0,0.57
1441,2025-03-28 22:56:29,ae5f296a-0c3e-457b-b71f-f55d874789fe,846d0993-062a-492e-b519-679f83868a76,Burkebury,Germany,3929.57,p2p,offline,0,0.96
1442,2025-01-14 09:52:53,6974f8a0-69ef-43f0-871c-e15fe515ad71,b5b51343-48c5-4376-8f4c-26c6a7cc3921,Johnsonstad,France,4567.55,p2p,offline,0,0.99
1443,2025-09-08 03:45:26,98a0227b-32c6-446d-b67a-8b90be0553b3,c914a0ac-d5ab-4f97-baff-ea5157275566,Lake Jerryborough,Austria,3419.64,salary,web,1,0.95
1444,2025-03-08 00:43:02,dcbd2f56-43c6-485b-94a2-942d911890cc,f55e028b-7d2f-4d4b-aae6-2c755fefd476,Bradyview,Belgium,4093.27,merchant,bank_app,1,0.71
1445,2025-06-08 17:22:37,d67cbd30-19ac-43d7-930f-d78bc4eee2d5,8dd97003-4651-4fae-92f6-c629b141080b,Adamsstad,Italy,4542.88,others,mobile,1,0.56
1446,2025-10-07 19:00:33,5c8815d4-7375-4bdf-a96e-a67d8eb45cd5,80bd3c03-4885-45bf-88c2-d05396caf702,North Richardshire,Ireland,4029.37,bills,mobile,0,0.07
1447,2025-03-24 22:16:42,a0794bfa-acbe-4466-819c-70ac90d0afa6,e6f76a36-83cf-4e34-b450-c55e1f8a0072,Johnstonside,Portugal,4193.52,bills,offline,0,0.47
1448,2025-02-05 05:41:07,15a23f91-591d-4c10-a3a2-f30d9c88b434,64d071f7-2958-43ed-9606-719c9d1fc22b,Swansonbury,Portugal,475.48,salary,mobile,1,0.62
1449,2025-06-04 00:43:18,ab4dc148-c074-4c7b-832a-a15cb6cacd1b,03a8d99e-ae4b-43fd-bac4-4fc718a854de,Lake Donna,Ireland,4367.91,merchant,web,1,0.74
1450,2025-09-24 21:18:51,261370d9-6dbf-4884-8a4a-c48dc295ec76,4b9f764b-a30e-49fd-8ed3-bf512fbbccc7,Jenniferton,Belgium,4942.35,others,web,1,0.27
1451,2025-06-22 04:13:01,0070aba8-3fed-47e0-ba03-86ac23489885,4286106c-e441-456c-9e34-7ebc58d1c5dd,New Bruce,Austria,3153.55,others,offline,0,0.7
1452,2025-03-31 17:52:37,f7b90a30-af43-4dda-b5fa-63f40221324a,26f8af7c-2020-4bd0-a1ab-6c8d89edf6d6,Smithstad,Austria,2487.81,salary,bank_app,1,0.3
1453,2025-02-12 11:07:36,8d94cb43-3963-4453-a3c8-33df4df654c1,f79a166c-d942-4e03-a4b5-b59eb0178664,North Amanda,Finland,3710.9,bills,web,0,0.46
1454,2025-06-03 11:05:09,74ec1061-8eb0-4e90-81eb-a93844d70e87,1d17f1b4-87b7-4c6a-bc31-82c00d69db77,Ashleyport,Germany,452.45,others,bank_app,0,0.5
1455,2025-06-17 20:47:15,a8dfdc4b-9d01-43d0-bece-8ecb8ffc9a71,704b3c58-3c34-472d-afbb-499cf7681b19,Rochatown,Portugal,4134.31,p2p,bank_app,0,0.7
1456,2025-03-08 23:52:20,cf206faf-111f-451f-a1e0-81531c3b6d69,e361fc37-b214-4ac4-9132-cc7146bdeee1,Greenefort,Finland,3501.37,salary,bank_app,0,0.28
1457,2025-05-14 09:52:30,3c436d43-149f-443f-b2d1-edc2f9edbc46,8456e662-eead-4444-b3f5-2ee82c0e6d71,East Rick,Spain,1619.81,others,bank_app,0,0.27
1458,2025-02-28 06:30:29,7473c4a4-3c94-4c07-84a7-c8e9831262a9,435a32e3-d8a9-42b6-8677-9aa6495969a4,Adamsburgh,Belgium,4206.38,p2p,mobile,1,0.97
1459,2025-03-18 15:13:21,9d5076f3-1c7a-407f-b1c0-e3f60784be79,20efd7b0-c4f5-44da-98a6-9d790df24972,Robertton,Spain,1945.47,p2p,web,1,0.56
1460,2025-08-08 23:32:33,5df5a2ab-ff02-4e23-8b32-a6cade19f527,abf93a54-bf1f-4f30-ba6a-9ccf865becd5,East Cindyview,Ireland,2107.5,p2p,bank_app,1,0.55
1461,2025-03-22 18:58:11,8ed1da26-3b1d-4475-87bc-6f7a242bace9,c5db91a3-fa56-424a-894c-842df40706ec,New Elizabethburgh,Germany,3444.54,p2p,mobile,1,0.81
1462,2025-03-27 06:40:48,dadfd9d1-2878-4b6e-ba9d-f7ebb8de2b29,16f47f2b-a770-4a6c-9ef8-65ac856b7014,Jamesshire,Italy,3041.1,salary,offline,1,0.22
1463,2025-01-27 13:34:52,dcf46878-68f5-4caf-9a83-79ff7a1c0244,1e0ecd2e-cacb-43e2-a56a-250cdc947c86,Danielville,France,3394.58,salary,mobile,1,0.3
1464,2025-04-21 07:53:42,2ca0cea4-3003-4713-a9b8-139138f21938,97378d9b-2b65-4490-b705-9097e05bf534,Chadview,Ireland,1596.77,merchant,offline,0,0.07
1465,2025-04-23 02:03:48,cbbb9ee0-e02d-4a6c-b369-0fbb8e38b3ec,967e4c33-33be-481d-9605-ae33b87a8f39,Port Michael,Finland,3105.76,others,bank_app,0,0.92
1466,2025-11-20 22:07:07,41db2811-2df8-4c77-a36c-baede642ce55,1dff83cd-194c-4d43-9137-6f1f7a7774e6,Mckinneyborough,Italy,1420.29,others,mobile,1,0.09
1467,2025-03-25 09:22:23,0f3e2497-ba31-4f0a-ada5-5f37ebd831ac,7f565d87-bbd5-4af2-bfc5-34366f2727f1,Garciafurt,Netherlands,4275.78,bills,offline,0,0.44
1468,2025-02-03 01:38:17,735fbbbf-89be-4407-b777-16a01700b56a,8ea0bdd1-69c5-4c4b-81f6-f08d1dab61c7,Baileyton,Portugal,1819.64,salary,web,0,0.26
1469,2025-10-17 23:41:38,4af5ed95-661d-4696-a9af-d76f54862ad8,b0225db3-3d68-482f-bfc0-208ab0bbad67,West Robert,Belgium,3753.01,salary,mobile,1,0.07
1470,2025-08-05 20:44:40,e33296da-9683-4466-b316-61601b208942,96b6e78e-e73f-4395-807c-a8288991b9d2,Lauramouth,Germany,1922.64,p2p,offline,0,0.87
1471,2025-02-18 08:18:02,0f901f53-5d93-4d7e-816e-af0388733ddf,a1eaa943-4049-4734-9dcc-71c032142330,North Samuelstad,Spain,4931.06,others,bank_app,1,0.09
1472,2025-10-17 16:52:49,94edfec4-d237-476d-be1b-ef18f8aa55b7,e517c995-9fb3-46c5-9c5c-053d6e790fc3,Vasquezland,Ireland,4088.39,merchant,bank_app,1,0.33
1473,2025-05-29 04:29:24,9edf8453-6b9c-447d-b02d-5ee4c8100606,70030bcd-85bd-4b34-a83c-05a89735f439,Carolhaven,Austria,3041.71,others,web,1,0.44
1474,2025-03-28 05:09:25,23d938bc-ac87-4152-b81e-df076c5e3b63,dfdb4f5f-584f-4244-aead-cde1eb63c970,Lake Stacy,Germany,3831.89,bills,offline,0,0.43
1475,2025-01-09 18:45:54,b9b73263-cd7a-470f-819f-5346476d256e,d9ff4423-0d46-4850-8647-1f3c2be8ab65,Barronchester,Portugal,1472.32,others,web,0,0.96
1476,2025-08-06 08:57:31,596a206b-31b7-43e7-885f-97fd33376a37,8a26d50e-519c-4e0a-aa9e-1d6ecd57138a,Port Jason,Belgium,1897.45,bills,web,1,0.28
1477,2025-10-28 03:11:49,b915f049-c2b9-465c-8455-ea681e114219,0c1295ee-8bfc-4f04-aff4-23701b3e253e,Lake Ebonystad,Italy,4700.88,salary,offline,0,0.35
1478,2025-03-26 19:12:18,2453e27b-66ca-46cb-85f2-e22e365b5544,6b7724db-7e22-4f6d-aef8-936dbfc4a586,Danielfort,Belgium,2043.07,salary,web,0,0.68
1479,2025-04-16 18:22:18,457fcdcf-94c2-48bd-9727-cdc3fe3fba17,2684e50c-4a3b-4f06-a3ad-037c8bbd3b75,Kevinton,Belgium,2622.84,p2p,bank_app,0,0.49
1480,2025-01-24 22:53:36,41049653-62ef-4885-952c-2608cc597953,b4c19a7a-738a-42c6-bd0c-7695897db789,Goodwinburgh,Germany,91.49,others,offline,1,0.19
1481,2025-08-19 09:38:26,2554be46-969b-45d1-9c0e-362a833c5021,7e4d8a26-31a1-4024-bfc8-de02362dab9e,Bryantchester,Belgium,267.75,bills,offline,0,0.92
1482,2025-02-20 04:43:41,5500d194-8b4b-45bc-b303-3429abf75cd5,13e9f006-859a-41ee-8318-38e2cfe8ec4e,Christinemouth,France,3724.56,salary,offline,1,0.74
1483,2025-08-09 01:46:16,39645360-1770-43be-b631-4cba5cb803c3,3b046354-1fff-470a-b888-1e20c08bb439,Bowenport,Netherlands,3901.68,p2p,bank_app,0,0.16
1484,2025-01-23 12:34:01,dc6bba22-309c-4cf1-998c-209cc64572de,4a4c9459-2fea-4d9a-9598-9a90e9c9dc66,New Johnny,Ireland,4736.82,others,offline,1,0.4
1485,2025-04-03 06:49:14,698e072f-15e8-4357-93b2-3ce71b91f742,360caa2f-0299-46d7-a1f2-03e061f09e71,South Mariahshire,Italy,2848.62,bills,bank_app,1,0.32
1486,2025-09-27 09:05:08,1081f960-ea2f-42ca-8a58-1517ea1838e0,2aff4803-f63d-49b4-83e4-2b8adbbd2d81,South Michaelfort,Belgium,1449.76,merchant,offline,1,0.04
1487,2025-06-29 20:12:36,7296a9e8-a4e1-4a80-b420-9e5767b0cb05,29346bb2-e985-48c5-adc6-5383025fed07,North Heatherchester,Portugal,2537.23,others,mobile,1,0.06
1488,2025-03-29 01:10:40,2a0b1577-9f37-411f-9337-de8f164d8525,500c0112-132b-49f7-8fb4-044ebec29e55,New Robertville,Italy,1957.28,p2p,bank_app,0,0.08
1489,2025-11-09 07:22:40,1f185ca4-6c5c-49a9-b4ea-4caf7b171332,3356ffac-9fab-4a79-8623-3ba4439ffa3e,Tarachester,Germany,3398.8,others,offline,0,0.47
1490,2025-08-21 16:36:55,14c88b63-c228-433c-90d1-47c67144c246,6553d10e-a274-4a46-8679-02420c5abcae,Simmonsborough,Belgium,4670.42,others,bank_app,0,0.4
1491,2025-01-10 17:02:38,9bbdf990-5fb5-4976-aa1e-ec022bfc740a,16bdc39c-8dd5-41a2-9f61-42b16cfd18af,West Sandra,Belgium,3211.42,salary,offline,1,0.14
1492,2025-07-07 21:34:06,8f4760ef-1e8b-41c4-92b3-7c0e1bf8e32a,1bf663c3-6a96-4b49-be34-69ba5057fa58,Riverabury,Portugal,3026.22,salary,bank_app,0,0.26
1493,2025-03-11 03:11:08,a4ae0f9d-1c4b-480f-b4cd-eb98d8ba8b1f,b0f9a616-6b8a-4c66-b763-849b558eb886,Hobbsfort,France,2332.68,salary,mobile,1,0.24
1494,2025-02-19 20:55:04,2c88ab1a-1617-4705-8237-a004b5b2a153,cefce94d-3c0d-49ad-977b-08857d35d45b,Millerbury,Belgium,1659.67,bills,web,1,0.34
1495,2025-06-16 17:04:16,3ea481a1-0891-4b10-9f8e-c95bb6ed9086,ca15a543-84ea-4681-ab5a-0ddef98799cf,Paulfort,Austria,1884.05,others,mobile,1,0.75
1496,2025-04-30 18:02:19,a687c9e2-29cc-48ef-b5a8-5ee975f26927,c20092f4-e352-4140-8fa3-49b41623d812,Novakstad,Germany,3025.23,salary,web,1,0.62
1497,2025-03-08 22:15:35,4bf0556e-0c45-4615-9c27-9833dcb498f2,f1df534c-bb30-4243-9bf3-f4f93fb21c8a,New Paulland,Italy,3562.42,salary,mobile,1,0.0
1498,2025-04-19 23:21:20,a119c090-b87b-4c0f-a240-3037e957d1c1,7c5c9d29-d8b7-462b-8ce4-9fb020ea7612,Ramirezstad,Austria,2120.07,others,bank_app,1,0.47
1499,2025-05-28 09:52:30,8457ce1c-cbed-47b7-af7c-307fe3423857,05674a6b-362e-47bc-b1fa-0cf2996a45da,Kingmouth,France,68.2,bills,bank_app,1,0.01
1500,2025-06-20 16:35:12,87c56a5c-f97e-4e5e-b11b-ff455802cc41,a56e78f6-57bf-4e5a-a1ac-644e76605aaf,East Chelseahaven,Spain,4256.36,salary,mobile,1,0.87
1501,2025-07-04 18:44:33,a40bf029-0242-4030-acbb-dc6e9034056b,d5d2d8de-5cfb-4612-b625-947dbdc4e145,Waltersshire,Portugal,743.06,merchant,web,1,0.56
1502,2025-05-01 14:15:04,e684c390-1692-4f3a-894d-ed37d2cb6f09,799339ac-a02d-48fd-8399-e0c7814d08b3,Jordanshire,France,2345.58,salary,offline,1,0.95
1503,2025-05-24 06:54:34,f45527ce-6258-4b1c-83c0-c641ffe3ee15,572e26f3-2d81-4306-b447-4bbdc9ed03f6,New Tinaside,Ireland,2792.52,salary,mobile,0,0.11
1504,2025-04-09 23:59:23,76280793-caeb-45b6-a1c0-34fd686da27f,9e09405e-4c2e-42b3-b621-ad9927971611,Lake Aaronbury,France,4895.91,merchant,bank_app,0,0.11
1505,2025-05-10 12:28:10,96777e19-b73f-47f2-8b28-9ed9a66f1f92,140fce68-23e1-45e3-8e06-b8d4333198d0,Jamesfurt,Italy,1664.04,p2p,web,1,0.66
1506,2025-08-28 02:23:48,e2a77c1c-8abe-49d7-a53b-ec51325a5aa0,aac4db88-5a3f-4fb9-94fd-6eb1eca2cf36,North Michele,Spain,3073.89,merchant,bank_app,0,0.71
1507,2025-10-26 21:18:40,50e6fb9c-e68f-4142-bb32-42a1ff3fcced,aba89cd1-f73f-41f0-b230-fccd18fb46d6,North Danielle,Finland,4755.06,salary,mobile,0,0.85
1508,2025-02-15 02:54:31,452a5db4-9235-4dba-b293-da38e22bdeb4,e0084604-60a6-47dd-8361-ad7f89bb964c,Butlershire,Italy,1695.11,salary,bank_app,0,0.7
1509,2025-11-12 11:34:25,86807bd5-3f9d-4854-87ce-58472f136ec5,ac1e9b42-e0a2-4621-8086-9d84f6e746ea,East Jason,Netherlands,353.36,salary,mobile,1,0.91
1510,2025-06-02 07:58:41,4da721a0-f909-4d64-8a16-6329da068fcd,3cda3918-3db2-4ca3-b482-96d7d1ce4104,Port Susan,Ireland,400.52,salary,mobile,0,0.78
1511,2025-07-12 01:09:45,7777496e-672f-4bd6-8a47-28d9f20aa103,c81d0b74-e3da-4b2d-a95e-373e37166012,East Tylershire,Belgium,3943.56,others,mobile,0,0.31
1512,2025-10-10 15:06:21,d48a9316-b9ba-4d31-be86-53b0eace4e24,78a81647-843d-4abb-af16-fb4e63a1ea82,West Troyburgh,Ireland,3786.42,bills,mobile,0,0.81
1513,2025-10-09 00:12:29,8924cf6a-9075-494d-af96-9bdcb2e0e488,abecc7c2-1151-493f-ad83-11522647b7ee,West Saraview,Spain,580.27,salary,bank_app,1,0.37
1514,2025-09-07 13:57:37,dd42f144-c6c7-4025-a396-db3f4110b392,a220017c-1d26-4346-8cff-d39baa1921fb,East Tina,Portugal,4672.61,salary,mobile,1,0.95
1515,2025-02-12 10:38:27,2a442dce-8956-49f3-ac40-89181b8efc82,02ef97c1-b7d8-4d14-bd6b-5c7dd89a322c,South Ronniemouth,Ireland,3423.41,others,bank_app,0,0.34
1516,2025-10-29 20:03:23,a7928da1-ad30-44d5-8d44-0e72347b8224,62f2fb78-7f5d-4842-9d4d-8045925c4248,Ramosfort,Finland,2369.16,merchant,bank_app,0,0.95
1517,2025-11-04 02:14:05,cb5f0fdf-14dc-4a53-a2ab-2322be744bf1,781c0d2e-2782-465d-ae72-310511fdb52d,North Matthewborough,Finland,1536.78,salary,bank_app,1,0.86
1518,2025-01-23 07:09:55,bc09bc5d-ccc2-4f9f-b95a-5673fbbc42a3,74b72781-3908-4e6f-b005-5156323706cc,Lake Heatherton,Ireland,4270.26,p2p,bank_app,1,0.0
1519,2025-06-01 12:07:38,45a59948-aecd-4c60-a76c-846a2a3aa980,d7737050-7a40-49f4-a70b-cb660c6cf650,West Alejandramouth,Belgium,4339.43,merchant,offline,0,0.21
1520,2025-02-21 09:39:10,6d35aabf-f3b8-41ce-82ea-2d0cb1254fd5,f7772fab-dbf7-4fb4-a550-6e69c7dc6017,Port Andrewberg,Belgium,1864.43,merchant,bank_app,0,0.35
1521,2025-10-12 04:23:47,216e1abb-119f-4787-b953-8101dec65ddc,af648756-e821-49eb-b1c0-4513b5b2d744,Martinton,Portugal,1673.91,p2p,mobile,1,0.43
1522,2025-02-26 06:44:36,eda9f8db-66ba-477e-b847-0c2ae8babfe4,9885ceea-298e-48f4-b7c4-8f81cb8db62b,New Jasonshire,Spain,1322.98,salary,bank_app,1,0.74
1523,2025-07-09 20:36:36,3e0ef06f-2e22-4d20-98ca-75240e6a86f2,74e903dd-d1b3-46bc-86d2-59ef0a696ddc,Lake Ericstad,Spain,382.47,merchant,mobile,0,0.88
1524,2025-06-30 21:41:40,8ead8a3e-f03f-4954-b985-b45f22ecb5f1,e9131ae2-5d66-46d9-bdd0-5f54b04652c4,Courtneyport,France,877.0,bills,mobile,0,0.57
1525,2025-04-27 05:27:48,05a3628f-1f09-4b03-be47-d6083389bbd0,27af8159-8b41-4db4-9201-cf3624ff3a01,South Nancy,Austria,1004.4,bills,bank_app,0,0.72
1526,2025-07-10 15:30:08,0e3a4f8e-54dd-4f6b-a17d-af354da94592,34173508-a637-41bf-86cb-a8bb8e8dd8bd,Port Nicoleside,Germany,2553.44,merchant,mobile,0,0.04
1527,2025-02-11 03:38:40,fef43794-0df6-413c-adb7-5037b78532fc,4dccbec2-e7cf-4361-91de-a5c890baa4e3,Millerburgh,Germany,4856.95,salary,web,1,0.43
1528,2025-09-06 04:08:48,385c39fb-27ae-495f-992a-41450f305f66,3d899347-bf77-43b1-81e8-0893fdac661f,New Kevinburgh,Ireland,1939.15,merchant,offline,0,0.34
1529,2025-03-25 12:19:18,46c69e19-05ab-48aa-9f2c-fbb1dc477a4e,871fc7ed-2f5b-4012-9b18-5e115db71503,Sallyville,Belgium,4212.5,salary,offline,1,0.24
1530,2025-10-12 00:41:40,9d4155f7-9340-42f5-81c2-a34272c658dc,ad2343a3-4efb-4cbc-aecc-ef078234529b,New James,Spain,3894.33,bills,mobile,1,0.28
1531,2025-03-10 21:41:05,e5a67f3f-199a-4a6e-9cf8-5137724d637d,0d5df930-11fb-44b2-bc2e-3536301ed9f6,West Michele,Netherlands,4975.06,bills,offline,1,0.95
1532,2025-05-14 05:06:49,8e7f6070-511d-49ae-975c-eb90eccba982,5883a0c2-62b3-403b-91e1-3fdff6d623bb,Tannerfort,France,2258.39,merchant,mobile,0,0.87
1533,2025-07-01 19:58:02,c077ef9b-dc03-4cab-8c0b-ec8a6a3c83d3,7c09b0fe-1d1c-4d28-afdf-9494a63cd971,Stephenchester,Netherlands,4483.52,bills,offline,1,0.48
1534,2025-04-13 23:06:22,c32c799c-f97a-4f40-a7b7-5fc9c807a268,734211e1-748a-4399-be9f-685d462ebdb8,North Victoriabury,Italy,4158.82,salary,mobile,0,0.35
1535,2025-01-24 08:39:20,dcdcbe04-b7e3-44eb-85b9-19f7a3c95940,b7323f48-9132-4972-b36e-f95f0aa6aee8,Ayersfort,Italy,1868.95,merchant,web,1,0.36
1536,2025-05-22 15:52:11,fbcc1a98-e1a6-4918-8e63-f4e5d8231463,9e54a487-dd97-471a-8fc8-fbcb5aa69a81,Joycebury,Germany,139.6,bills,offline,0,0.23
1537,2025-05-16 08:33:02,afba4128-d422-4d2d-aa57-38ab98c68afc,479f830d-14ce-438b-8363-c075a6b0fff8,Curtismouth,Finland,2436.99,others,mobile,0,0.52
1538,2025-02-05 01:15:35,b885baff-8388-444c-9e0a-9e6337122b6e,c9183f2f-6f3a-4bba-8641-711be37b6b00,North Dustin,Ireland,2215.86,others,mobile,0,0.82
1539,2025-08-11 09:47:11,f6665a0f-2472-4c32-acfd-9c4ae7dcb28b,55647982-6cba-4f03-a636-7a7e23d49627,East Valerieview,Austria,3740.18,salary,bank_app,1,0.81
1540,2025-10-15 15:56:17,d20c6256-3ab3-4a48-b2b2-e0c8af59383e,ac72ee07-0be1-4818-b2c1-b1abeeb0a228,Port Lisahaven,Finland,1372.59,others,mobile,1,0.63
1541,2025-11-06 08:13:09,f5cf88f3-a7ce-430d-84c1-bd2a2d03e39f,70c38856-48c7-49cc-8de4-bc086cc1fa7f,Jerryshire,Portugal,72.74,others,web,0,0.48
1542,2025-06-04 04:07:32,b1dcf80f-90a3-4cf7-ab22-fd47ada0b350,0368201e-024d-4204-a43f-0a651a29f3af,North Robinmouth,Portugal,2936.1,others,offline,1,0.39
1543,2025-02-18 10:04:01,f1adcffa-f09e-4b4e-8f3f-6c31b4117b36,549d719d-3ce6-4ec7-a6b0-1f45c42b6218,Lisaborough,France,4668.94,bills,offline,1,0.87
1544,2025-04-12 04:06:17,d3f0dfd6-108a-4e02-a435-5d83c593e026,7030b88c-3ec5-40b8-99e9-e2b37f39489e,Lake Amber,Portugal,895.52,merchant,mobile,0,0.66
1545,2025-01-19 12:36:45,bebde423-5cbe-495f-8e98-418b63647927,c7f6b47f-eff6-415a-9d7d-6233363ac659,South Jayfurt,Belgium,4954.89,bills,offline,0,0.43
1546,2025-02-03 19:47:09,f6a6c40a-91a0-42a8-bd90-75671e569dfa,c8abb926-3b44-4032-aaf0-8a5c576c408d,East Amy,Italy,4127.57,p2p,bank_app,1,0.08
1547,2025-11-09 11:51:31,6814688b-6303-4421-aa7e-46d49b3c58d2,e7b248b1-68b5-4468-9dd7-c8913c8d97b4,Hintonfort,Germany,3820.01,bills,web,1,0.8
1548,2025-02-04 07:44:09,b786b33c-617c-4d0a-a3a1-2350a76c1cf8,1f611d0a-ed11-43ba-aa5b-32dbb9d63b15,South Melissa,Ireland,1397.01,merchant,web,0,0.22
1549,2025-09-16 10:40:58,dec4e1a1-3269-444a-b35d-bcff7760d3e9,a041d01c-1b29-4cd3-8d57-bbeed9048fe2,Lake Brandy,France,404.94,others,bank_app,0,0.04
1550,2025-09-01 20:26:54,60a673e0-b986-4947-af5a-29f23c72750f,3684bf27-659d-4a1b-8916-c1ea13b913d8,West Aliciaview,Finland,1300.36,bills,web,1,0.46
1551,2025-11-19 12:12:47,a666babc-7102-4200-8fd7-0d3b8a523eb0,bb4495cf-9ca1-443a-8feb-01ac18f56674,New Sarah,Finland,1038.03,others,mobile,0,0.82
1552,2025-06-13 07:32:08,116ce1bb-ebc6-461b-81dd-caa2da72eeff,cbc4eba8-f890-4d73-85bc-ddfcfc206af4,Lake Jeanette,Belgium,2749.28,merchant,web,1,0.61
1553,2025-02-20 06:43:05,0f2f3ca8-046b-43d6-8cd2-f9052c9f748a,9c689d78-8eb8-4ef0-8611-817643edcb41,Waltersmouth,Portugal,3400.16,salary,offline,1,0.73
1554,2025-02-09 21:28:14,c3744fba-1686-4c2d-aded-c773e338a5f3,97de9362-e12b-49e7-9ab3-725b7f6d14ad,Lake Colleenmouth,Italy,1936.69,merchant,mobile,1,0.92
1555,2025-05-26 19:14:04,a2f5da05-d39c-4ee2-80f8-336c084ad027,4240c4b7-a26f-41e1-bace-9916f68e4f2d,North Davidmouth,Portugal,1346.94,merchant,offline,0,0.96
1556,2025-11-22 20:59:54,70fa951b-10e4-49a5-bc1a-527536127ba7,27ebebbe-7f10-4948-aa07-3cdbc2ef1eab,East Timothy,Germany,1215.99,salary,web,0,0.65
1557,2025-07-21 22:41:42,62acc1f9-d8f4-4e08-be31-7d480bb20303,c1b114e2-a23a-45eb-ab80-b4f1281ced9a,New Shawn,Netherlands,585.87,merchant,offline,1,0.11
1558,2025-07-29 12:42:33,aa37725c-38f1-4eef-9352-f05b66d0f061,12102e55-4fca-4755-a7b7-5a6463483ed9,West Diana,Ireland,3044.54,p2p,offline,0,0.4
1559,2025-07-23 01:42:40,f804fe4f-b02a-4d3e-9a77-c1e2d1c4d410,1dd07fdb-8b60-4fb9-b00b-c2bfb7ecaea2,Stevenshire,Austria,2752.39,others,bank_app,0,0.9
1560,2025-05-03 11:24:18,6529abdf-0a65-43a3-858c-8b9b522833e4,dafb7d89-52df-470e-bb5e-f4f123b2fede,Kleinland,Portugal,4081.26,others,bank_app,0,0.2
1561,2025-03-18 03:40:51,a380a125-61e0-45ec-85d9-e662f81933b3,3f3a3546-d7a6-46f4-953e-26f1cb88df0d,New Eric,Italy,2027.85,salary,mobile,1,0.85
1562,2025-06-17 15:58:00,72fd2fc3-d3c5-41bd-bfd3-056107f22f11,ec8453ab-22af-4ab9-82be-7b599de9d123,New Jessicafurt,Belgium,4934.46,others,mobile,1,0.0
1563,2025-04-25 16:04:02,bd584369-bf2c-4bd9-b34c-b07bca601fc0,76d23e45-4ff7-4b8b-a644-8b15d8718c91,East Nathanbury,Ireland,4490.9,others,mobile,0,0.87
1564,2025-06-08 14:14:56,5f693b2b-45df-43ca-b8c6-77b8c0d2a1f0,9db8e02b-c7e1-4a20-8e14-3a765e46abf5,Robinsonland,Netherlands,1833.78,salary,bank_app,0,0.9
1565,2025-05-09 06:44:30,c6c9bc58-8502-4090-8974-fe64a85de946,1a795206-508a-41ed-89ec-b1f5aa81e032,West Rebecca,Spain,4517.31,bills,bank_app,1,0.26
